Index,Lesson Title,English text,Phonetic translation,Original language translation,Audio File Name,Audio URL
486,25 [twenty-five] In the city,How do I get to the station?,Mī sṭēśanalā kasā/ kaśī jā'ū?,मी स्टेशनला कसा / कशी जाऊ?,[sound:book2-MR-SOUND-0486.mp3],https://www.book2.nl/book2/MR/SOUND/0486.mp3
487,25 [twenty-five] In the city,How do I get to the airport?,Mī vimānataḷāvara kasā/ kaśī jā'ū?,मी विमानतळावर कसा / कशी जाऊ?,[sound:book2-MR-SOUND-0487.mp3],https://www.book2.nl/book2/MR/SOUND/0487.mp3
488,25 [twenty-five] In the city,How do I get to the city centre / center (am.)?,Mī śaharācyā madhyavartī ṭhikāṇī kasā/ kaśī jā'ū?,मी शहराच्या मध्यवर्ती ठिकाणी कसा / कशी जाऊ?,[sound:book2-MR-SOUND-0488.mp3],https://www.book2.nl/book2/MR/SOUND/0488.mp3
489,25 [twenty-five] In the city,I need a taxi.,Malā ēka ṭĕksī pāhijē.,मला एक टॅक्सी पाहिजे.,[sound:book2-MR-SOUND-0489.mp3],https://www.book2.nl/book2/MR/SOUND/0489.mp3
490,25 [twenty-five] In the city,I need a city map.,Malā śaharācā nakāśā pāhijē.,मला शहराचा नकाशा पाहिजे.,[sound:book2-MR-SOUND-0490.mp3],https://www.book2.nl/book2/MR/SOUND/0490.mp3
491,25 [twenty-five] In the city,I need a hotel.,Malā ēka hŏṭēla pāhijē.,मला एक हॉटेल पाहिजे.,[sound:book2-MR-SOUND-0491.mp3],https://www.book2.nl/book2/MR/SOUND/0491.mp3
492,25 [twenty-five] In the city,I would like to rent a car.,Malā ēka gāḍī bhāḍyānē ghyāyacī āhē.,मला एक गाडी भाड्याने घ्यायची आहे.,[sound:book2-MR-SOUND-0492.mp3],https://www.book2.nl/book2/MR/SOUND/0492.mp3
493,25 [twenty-five] In the city,Here is my credit card.,Hē mājhē krēḍīṭa kārḍa āhē.,हे माझे क्रेडीट कार्ड आहे.,[sound:book2-MR-SOUND-0493.mp3],https://www.book2.nl/book2/MR/SOUND/0493.mp3
494,25 [twenty-five] In the city,Here is my licence / license (am.).,Hā mājhā paravānā āhē.,हा माझा परवाना आहे.,[sound:book2-MR-SOUND-0494.mp3],https://www.book2.nl/book2/MR/SOUND/0494.mp3
495,25 [twenty-five] In the city,What is there to see in the city?,Śaharāta baghaṇyāsārakhē kāya āhē?,शहरात बघण्यासारखे काय आहे?,[sound:book2-MR-SOUND-0495.mp3],https://www.book2.nl/book2/MR/SOUND/0495.mp3
496,25 [twenty-five] In the city,Go to the old city.,Āpaṇa śaharācyā jun'yā bhāgālā bhēṭa dyā.,आपण शहराच्या जुन्या भागाला भेट द्या.,[sound:book2-MR-SOUND-0496.mp3],https://www.book2.nl/book2/MR/SOUND/0496.mp3
497,25 [twenty-five] In the city,Go on a city tour.,Āpaṇa śaharadarśanālā jā.,आपण शहरदर्शनाला जा.,[sound:book2-MR-SOUND-0497.mp3],https://www.book2.nl/book2/MR/SOUND/0497.mp3
498,25 [twenty-five] In the city,Go to the harbour / harbor (am.).,Āpaṇa bandarāvara jā.,आपण बंदरावर जा.,[sound:book2-MR-SOUND-0498.mp3],https://www.book2.nl/book2/MR/SOUND/0498.mp3
499,25 [twenty-five] In the city,Go on a harbour / harbor (am.) tour.,Āpaṇa bandaradarśana karā.,आपण बंदरदर्शन करा.,[sound:book2-MR-SOUND-0499.mp3],https://www.book2.nl/book2/MR/SOUND/0499.mp3
500,25 [twenty-five] In the city,Are there any other places of interest?,Yān̄cyā vyatirikta baghaṇyāsārakhyā āṇakhī jāgā āhēta kā?,यांच्या व्यतिरिक्त बघण्यासारख्या आणखी जागा आहेत का?,[sound:book2-MR-SOUND-0500.mp3],https://www.book2.nl/book2/MR/SOUND/0500.mp3
501,26 [twenty-six] In nature,26 [twenty-six],26 [Savvīsa],२६ [सव्वीस],[sound:book2-MR-SOUND-0501.mp3],https://www.book2.nl/book2/MR/SOUND/0501.mp3
502,26 [twenty-six] In nature,In nature,[nisargasānnidhyāta],निसर्गसान्निध्यात,[sound:book2-MR-SOUND-0502.mp3],https://www.book2.nl/book2/MR/SOUND/0502.mp3
503,26 [twenty-six] In nature,Do you see the tower there?,tulā tō manōrā disatō āhē kā?,तुला तो मनोरा दिसतो आहे का?,[sound:book2-MR-SOUND-0503.mp3],https://www.book2.nl/book2/MR/SOUND/0503.mp3
504,26 [twenty-six] In nature,Do you see the mountain there?,Tulā tō parvata disatō āhē kā?,तुला तो पर्वत दिसतो आहे का?,[sound:book2-MR-SOUND-0504.mp3],https://www.book2.nl/book2/MR/SOUND/0504.mp3
505,26 [twenty-six] In nature,Do you see the village there?,Tulā tō khēḍē disatē āhē kā?,तुला तो खेडे दिसते आहे का?,[sound:book2-MR-SOUND-0505.mp3],https://www.book2.nl/book2/MR/SOUND/0505.mp3
506,26 [twenty-six] In nature,Do you see the river there?,Tulā tī nadī disatē āhē kā?,तुला ती नदी दिसते आहे का?,[sound:book2-MR-SOUND-0506.mp3],https://www.book2.nl/book2/MR/SOUND/0506.mp3
507,26 [twenty-six] In nature,Do you see the bridge there?,Tulā tō pūla disatō āhē kā?,तुला तो पूल दिसतो आहे का?,[sound:book2-MR-SOUND-0507.mp3],https://www.book2.nl/book2/MR/SOUND/0507.mp3
508,26 [twenty-six] In nature,Do you see the lake there?,Tulā tē sarōvara disatē āhē kā?,तुला ते सरोवर दिसते आहे का?,[sound:book2-MR-SOUND-0508.mp3],https://www.book2.nl/book2/MR/SOUND/0508.mp3
509,26 [twenty-six] In nature,I like that bird.,Malā tō pakṣī āvaḍatō.,मला तो पक्षी आवडतो.,[sound:book2-MR-SOUND-0509.mp3],https://www.book2.nl/book2/MR/SOUND/0509.mp3
510,26 [twenty-six] In nature,I like that tree.,Malā tē jhāḍa āvaḍatē.,मला ते झाड आवडते.,[sound:book2-MR-SOUND-0510.mp3],https://www.book2.nl/book2/MR/SOUND/0510.mp3
511,26 [twenty-six] In nature,I like this stone.,Malā hā dagaḍa āvaḍatō.,मला हा दगड आवडतो.,[sound:book2-MR-SOUND-0511.mp3],https://www.book2.nl/book2/MR/SOUND/0511.mp3
512,26 [twenty-six] In nature,I like that park.,Malā tē udyāna āvaḍatē.,मला ते उद्यान आवडते.,[sound:book2-MR-SOUND-0512.mp3],https://www.book2.nl/book2/MR/SOUND/0512.mp3
513,26 [twenty-six] In nature,I like that garden.,Malā tī bāga āvaḍatē.,मला ती बाग आवडते.,[sound:book2-MR-SOUND-0513.mp3],https://www.book2.nl/book2/MR/SOUND/0513.mp3
514,26 [twenty-six] In nature,I like this flower.,Malā hē phūla āvaḍatē.,मला हे फूल आवडते.,[sound:book2-MR-SOUND-0514.mp3],https://www.book2.nl/book2/MR/SOUND/0514.mp3
515,26 [twenty-six] In nature,I find that pretty.,Malā tē sundara vāṭatē.,मला ते सुंदर वाटते.,[sound:book2-MR-SOUND-0515.mp3],https://www.book2.nl/book2/MR/SOUND/0515.mp3
516,26 [twenty-six] In nature,I find that interesting.,Malā tē kutuhalācē vāṭatē.,मला ते कुतुहलाचे वाटते.,[sound:book2-MR-SOUND-0516.mp3],https://www.book2.nl/book2/MR/SOUND/0516.mp3
517,26 [twenty-six] In nature,I find that gorgeous.,Malā tē mōhaka vāṭatē.,मला ते मोहक वाटते.,[sound:book2-MR-SOUND-0517.mp3],https://www.book2.nl/book2/MR/SOUND/0517.mp3
518,26 [twenty-six] In nature,I find that ugly.,Malā tē kurūpa vāṭatē.,मला ते कुरूप वाटते.,[sound:book2-MR-SOUND-0518.mp3],https://www.book2.nl/book2/MR/SOUND/0518.mp3
519,26 [twenty-six] In nature,I find that boring.,Malā tē kaṇṭāḷavāṇē vāṭatē.,मला ते कंटाळवाणे वाटते.,[sound:book2-MR-SOUND-0519.mp3],https://www.book2.nl/book2/MR/SOUND/0519.mp3
520,26 [twenty-six] In nature,I find that terrible.,Malā tē bhayānaka vāṭatē.,मला ते भयानक वाटते.,[sound:book2-MR-SOUND-0520.mp3],https://www.book2.nl/book2/MR/SOUND/0520.mp3
521,27 [twenty-seven] In the hotel – Arrival,27 [twenty-seven],27 [Sattāvīsa],२७ [सत्तावीस],[sound:book2-MR-SOUND-0521.mp3],https://www.book2.nl/book2/MR/SOUND/0521.mp3
522,27 [twenty-seven] In the hotel – Arrival,In the hotel – Arrival,[hāṭēlamadhyē – āgamana],हाटेलमध्ये – आगमन,[sound:book2-MR-SOUND-0522.mp3],https://www.book2.nl/book2/MR/SOUND/0522.mp3
523,27 [twenty-seven] In the hotel – Arrival,Do you have a vacant room?,āpalyākaḍē khōlī rikāmī āhē kā?,आपल्याकडे खोली रिकामी आहे का?,[sound:book2-MR-SOUND-0523.mp3],https://www.book2.nl/book2/MR/SOUND/0523.mp3
524,27 [twenty-seven] In the hotel – Arrival,I have booked a room.,Mī ēka khōlī ārakṣita kēlī āhē.,मी एक खोली आरक्षित केली आहे.,[sound:book2-MR-SOUND-0524.mp3],https://www.book2.nl/book2/MR/SOUND/0524.mp3
525,27 [twenty-seven] In the hotel – Arrival,My name is Miller.,Mājhē nāva myulara āhē.,माझे नाव म्युलर आहे.,[sound:book2-MR-SOUND-0525.mp3],https://www.book2.nl/book2/MR/SOUND/0525.mp3
526,27 [twenty-seven] In the hotel – Arrival,I need a single room.,Malā ēka bēḍa asalēlī khōlī havī āhē.,मला एक बेड असलेली खोली हवी आहे.,[sound:book2-MR-SOUND-0526.mp3],https://www.book2.nl/book2/MR/SOUND/0526.mp3
527,27 [twenty-seven] In the hotel – Arrival,I need a double room.,Malā ēka ḍabala-bēḍa asalēlī khōlī havī āhē.,मला एक डबल-बेड असलेली खोली हवी आहे.,[sound:book2-MR-SOUND-0527.mp3],https://www.book2.nl/book2/MR/SOUND/0527.mp3
528,27 [twenty-seven] In the hotel – Arrival,What does the room cost per night?,Ēkā rātrīsāṭhī khōlīcē bhāḍē kitī?,एका रात्रीसाठी खोलीचे भाडे किती?,[sound:book2-MR-SOUND-0528.mp3],https://www.book2.nl/book2/MR/SOUND/0528.mp3
529,27 [twenty-seven] In the hotel – Arrival,I would like a room with a bathroom.,Malā ṭababāthacī sōya asalēlī khōlī havī āhē.,मला टबबाथची सोय असलेली खोली हवी आहे.,[sound:book2-MR-SOUND-0529.mp3],https://www.book2.nl/book2/MR/SOUND/0529.mp3
530,27 [twenty-seven] In the hotel – Arrival,I would like a room with a shower.,Malā śŏvaracī sōya asalēlī khōlī havī āhē.,मला शॉवरची सोय असलेली खोली हवी आहे.,[sound:book2-MR-SOUND-0530.mp3],https://www.book2.nl/book2/MR/SOUND/0530.mp3
531,27 [twenty-seven] In the hotel – Arrival,Can I see the room?,Mī khōlī pāhū śakatō/ śakatē kā?,मी खोली पाहू शकतो / शकते का?,[sound:book2-MR-SOUND-0531.mp3],https://www.book2.nl/book2/MR/SOUND/0531.mp3
532,27 [twenty-seven] In the hotel – Arrival,Is there a garage here?,Ithē gĕrēja āhē kā?,इथे गॅरेज आहे का?,[sound:book2-MR-SOUND-0532.mp3],https://www.book2.nl/book2/MR/SOUND/0532.mp3
533,27 [twenty-seven] In the hotel – Arrival,Is there a safe here?,Ithē tijōrī āhē kā?,इथे तिजोरी आहे का?,[sound:book2-MR-SOUND-0533.mp3],https://www.book2.nl/book2/MR/SOUND/0533.mp3
534,27 [twenty-seven] In the hotel – Arrival,Is there a fax machine here?,Ithē phĕksa maśīna āhē kā?,इथे फॅक्स मशीन आहे का?,[sound:book2-MR-SOUND-0534.mp3],https://www.book2.nl/book2/MR/SOUND/0534.mp3
535,27 [twenty-seven] In the hotel – Arrival,"Fine, I’ll take the room.",Ṭhīka āhē. Mī khōlī ghētō. / Ghētē.,ठीक आहे. मी खोली घेतो. / घेते.,[sound:book2-MR-SOUND-0535.mp3],https://www.book2.nl/book2/MR/SOUND/0535.mp3
536,27 [twenty-seven] In the hotel – Arrival,Here are the keys.,Hyā killyā.,ह्या किल्ल्या.,[sound:book2-MR-SOUND-0536.mp3],https://www.book2.nl/book2/MR/SOUND/0536.mp3
537,27 [twenty-seven] In the hotel – Arrival,Here is my luggage.,Hē mājhē sāmāna.,हे माझे सामान.,[sound:book2-MR-SOUND-0537.mp3],https://www.book2.nl/book2/MR/SOUND/0537.mp3
538,27 [twenty-seven] In the hotel – Arrival,What time do you serve breakfast?,Āpaṇa n'yāhārī kitī vājatā dētā?,आपण न्याहारी किती वाजता देता?,[sound:book2-MR-SOUND-0538.mp3],https://www.book2.nl/book2/MR/SOUND/0538.mp3
539,27 [twenty-seven] In the hotel – Arrival,What time do you serve lunch?,Āpaṇa dupāracē jēvaṇa kitī vājatā dētā?,आपण दुपारचे जेवण किती वाजता देता?,[sound:book2-MR-SOUND-0539.mp3],https://www.book2.nl/book2/MR/SOUND/0539.mp3
540,27 [twenty-seven] In the hotel – Arrival,What time do you serve dinner?,Āpaṇa rātrīcē jēvaṇa kitī vājatā dētā?,आपण रात्रीचे जेवण किती वाजता देता?,[sound:book2-MR-SOUND-0540.mp3],https://www.book2.nl/book2/MR/SOUND/0540.mp3
541,28 [twenty-eight] In the hotel – Complaints,28 [twenty-eight],28 [Aṭhṭhāvīsa],२८ [अठ्ठावीस],[sound:book2-MR-SOUND-0541.mp3],https://www.book2.nl/book2/MR/SOUND/0541.mp3
542,28 [twenty-eight] In the hotel – Complaints,In the hotel – Complaints,[hāṭēlamadhyē – takrārī],हाटेलमध्ये – तक्रारी,[sound:book2-MR-SOUND-0542.mp3],https://www.book2.nl/book2/MR/SOUND/0542.mp3
543,28 [twenty-eight] In the hotel – Complaints,The shower isn’t working.,śŏvara cālata nāhī.,शॉवर चालत नाही.,[sound:book2-MR-SOUND-0543.mp3],https://www.book2.nl/book2/MR/SOUND/0543.mp3
544,28 [twenty-eight] In the hotel – Complaints,There is no warm water.,Naḷālā garama pāṇī yēta nāhī āhē.,नळाला गरम पाणी येत नाही आहे.,[sound:book2-MR-SOUND-0544.mp3],https://www.book2.nl/book2/MR/SOUND/0544.mp3
545,28 [twenty-eight] In the hotel – Complaints,Can you get it repaired?,Āpaṇa tyācī durustī karūna ghyāla kā?,आपण त्याची दुरुस्ती करून घ्याल का?,[sound:book2-MR-SOUND-0545.mp3],https://www.book2.nl/book2/MR/SOUND/0545.mp3
546,28 [twenty-eight] In the hotel – Complaints,There is no telephone in the room.,Khōlīta ṭēliphōna nāhī āhē.,खोलीत टेलिफोन नाही आहे.,[sound:book2-MR-SOUND-0546.mp3],https://www.book2.nl/book2/MR/SOUND/0546.mp3
547,28 [twenty-eight] In the hotel – Complaints,There is no TV in the room.,Khōlīta dūradarśanasan̄ca nāhī āhē.,खोलीत दूरदर्शनसंच नाही आहे.,[sound:book2-MR-SOUND-0547.mp3],https://www.book2.nl/book2/MR/SOUND/0547.mp3
548,28 [twenty-eight] In the hotel – Complaints,The room has no balcony.,Khōlīlā bālkanī nāhī āhē.,खोलीला बाल्कनी नाही आहे.,[sound:book2-MR-SOUND-0548.mp3],https://www.book2.nl/book2/MR/SOUND/0548.mp3
549,28 [twenty-eight] In the hotel – Complaints,The room is too noisy.,Khōlīta khūpaca āvāja yētō.,खोलीत खूपच आवाज येतो.,[sound:book2-MR-SOUND-0549.mp3],https://www.book2.nl/book2/MR/SOUND/0549.mp3
550,28 [twenty-eight] In the hotel – Complaints,The room is too small.,Khōlī khūpa lahāna āhē.,खोली खूप लहान आहे.,[sound:book2-MR-SOUND-0550.mp3],https://www.book2.nl/book2/MR/SOUND/0550.mp3
551,28 [twenty-eight] In the hotel – Complaints,The room is too dark.,Khōlī khūpa kāḷōkhī āhē.,खोली खूप काळोखी आहे.,[sound:book2-MR-SOUND-0551.mp3],https://www.book2.nl/book2/MR/SOUND/0551.mp3
552,28 [twenty-eight] In the hotel – Complaints,The heater isn’t working.,Hiṭara cālata nāhī.,हिटर चालत नाही.,[sound:book2-MR-SOUND-0552.mp3],https://www.book2.nl/book2/MR/SOUND/0552.mp3
553,28 [twenty-eight] In the hotel – Complaints,The air-conditioning isn’t working.,Vātānukūlaka cālata nāhī.,वातानुकूलक चालत नाही.,[sound:book2-MR-SOUND-0553.mp3],https://www.book2.nl/book2/MR/SOUND/0553.mp3
554,28 [twenty-eight] In the hotel – Complaints,The TV isn’t working.,Dūradarśanasan̄ca cālata nāhī.,दूरदर्शनसंच चालत नाही.,[sound:book2-MR-SOUND-0554.mp3],https://www.book2.nl/book2/MR/SOUND/0554.mp3
